system:index,date,ndvi,site,.geo
24_1,2021-01-01,0.004803083354207562,TerenAgricol,"{""type"":""Polygon"",""coordinates"":[[[25.830584480276528,45.082761016158045],[25.83064348887486,45.082228837152044],[25.8323976535706,45.08215118784351],[25.832314505091134,45.08277616708919],[25.830584480276528,45.082761016158045]]]}"
24_2,2021-01-01,0.1480666574013548,Urban,"{""type"":""Polygon"",""coordinates"":[[[26.027189631289758,44.93880700668429],[26.027254004306112,44.93812159618335],[26.02909399969033,44.938186150429935],[26.028876740760122,44.938919025905214],[26.027189631289758,44.93880700668429]]]}"
25_0,2021-02-01,0.3889795571495791,Padure,"{""type"":""Polygon"",""coordinates"":[[[25.899977435643187,45.145598321040566],[25.90202664333057,45.14457674935845],[25.902927865559565,45.14534103804536],[25.901694049412722,45.145832901583006],[25.899977435643187,45.145598321040566]]]}"
25_1,2021-02-01,0.5013948328851716,TerenAgricol,"{""type"":""Polygon"",""coordinates"":[[[25.830584480276528,45.082761016158045],[25.83064348887486,45.082228837152044],[25.8323976535706,45.08215118784351],[25.832314505091134,45.08277616708919],[25.830584480276528,45.082761016158045]]]}"
25_2,2021-02-01,0.1030761063191498,Urban,"{""type"":""Polygon"",""coordinates"":[[[26.027189631289758,44.93880700668429],[26.027254004306112,44.93812159618335],[26.02909399969033,44.938186150429935],[26.028876740760122,44.938919025905214],[26.027189631289758,44.93880700668429]]]}"
26_0,2021-03-01,0.32011367514245853,Padure,"{""type"":""Polygon"",""coordinates"":[[[25.899977435643187,45.145598321040566],[25.90202664333057,45.14457674935845],[25.902927865559565,45.14534103804536],[25.901694049412722,45.145832901583006],[25.899977435643187,45.145598321040566]]]}"
26_1,2021-03-01,0.5330557311247653,TerenAgricol,"{""type"":""Polygon"",""coordinates"":[[[25.830584480276528,45.082761016158045],[25.83064348887486,45.082228837152044],[25.8323976535706,45.08215118784351],[25.832314505091134,45.08277616708919],[25.830584480276528,45.082761016158045]]]}"
26_2,2021-03-01,0.10291904978256937,Urban,"{""type"":""Polygon"",""coordinates"":[[[26.027189631289758,44.93880700668429],[26.027254004306112,44.93812159618335],[26.02909399969033,44.938186150429935],[26.028876740760122,44.938919025905214],[26.027189631289758,44.93880700668429]]]}"
27_0,2021-04-01,0.34098647710323654,Padure,"{""type"":""Polygon"",""coordinates"":[[[25.899977435643187,45.145598321040566],[25.90202664333057,45.14457674935845],[25.902927865559565,45.14534103804536],[25.901694049412722,45.145832901583006],[25.899977435643187,45.145598321040566]]]}"
27_1,2021-04-01,0.6235740922360908,TerenAgricol,"{""type"":""Polygon"",""coordinates"":[[[25.830584480276528,45.082761016158045],[25.83064348887486,45.082228837152044],[25.8323976535706,45.08215118784351],[25.832314505091134,45.08277616708919],[25.830584480276528,45.082761016158045]]]}"
27_2,2021-04-01,0.1496987965704467,Urban,"{""type"":""Polygon"",""coordinates"":[[[26.027189631289758,44.93880700668429],[26.027254004306112,44.93812159618335],[26.02909399969033,44.938186150429935],[26.028876740760122,44.938919025905214],[26.027189631289758,44.93880700668429]]]}"
28_0,2021-05-01,0.9076817620516439,Padure,"{""type"":""Polygon"",""coordinates"":[[[25.899977435643187,45.145598321040566],[25.90202664333057,45.14457674935845],[25.902927865559565,45.14534103804536],[25.901694049412722,45.145832901583006],[25.899977435643187,45.145598321040566]]]}"
28_1,2021-05-01,0.7337677751038021,TerenAgricol,"{""type"":""Polygon"",""coordinates"":[[[25.830584480276528,45.082761016158045],[25.83064348887486,45.082228837152044],[25.8323976535706,45.08215118784351],[25.832314505091134,45.08277616708919],[25.830584480276528,45.082761016158045]]]}"
28_2,2021-05-01,0.20110812870200032,Urban,"{""type"":""Polygon"",""coordinates"":[[[26.027189631289758,44.93880700668429],[26.027254004306112,44.93812159618335],[26.02909399969033,44.938186150429935],[26.028876740760122,44.938919025905214],[26.027189631289758,44.93880700668429]]]}"
